"","Country.Region","Date","confirmed","new_confirmed","deaths","new_deaths","recovered","new_recovered","active","new_active"
"2936","Cambodia",2020-02-16,1,0,0,0,1,0,0,0
"2937","Cambodia",2020-02-17,1,0,0,0,1,0,0,0
"2938","Cambodia",2020-02-18,1,0,0,0,1,0,0,0
"2939","Cambodia",2020-02-19,1,0,0,0,1,0,0,0
"2940","Cambodia",2020-02-20,1,0,0,0,1,0,0,0
"2941","Cambodia",2020-02-21,1,0,0,0,1,0,0,0
"2942","Cambodia",2020-02-22,1,0,0,0,1,0,0,0
"2943","Cambodia",2020-02-23,1,0,0,0,1,0,0,0
"2944","Cambodia",2020-02-24,1,0,0,0,1,0,0,0
"2945","Cambodia",2020-02-25,1,0,0,0,1,0,0,0
"2946","Cambodia",2020-02-26,1,0,0,0,1,0,0,0
"2947","Cambodia",2020-02-27,1,0,0,0,1,0,0,0
"2948","Cambodia",2020-02-28,1,0,0,0,1,0,0,0
"2949","Cambodia",2020-02-29,1,0,0,0,1,0,0,0
"2950","Cambodia",2020-03-01,1,0,0,0,1,0,0,0
"2951","Cambodia",2020-03-02,1,0,0,0,1,0,0,0
"2952","Cambodia",2020-03-03,1,0,0,0,1,0,0,0
"2953","Cambodia",2020-03-04,1,0,0,0,1,0,0,0
"2954","Cambodia",2020-03-05,1,0,0,0,1,0,0,0
"2955","Cambodia",2020-03-06,1,0,0,0,1,0,0,0
"2956","Cambodia",2020-03-07,1,0,0,0,1,0,0,0
"2957","Cambodia",2020-03-08,2,1,0,0,1,0,1,1
"2958","Cambodia",2020-03-09,2,0,0,0,1,0,1,0
"2959","Cambodia",2020-03-10,2,0,0,0,1,0,1,0
"2960","Cambodia",2020-03-11,3,1,0,0,1,0,2,1
"2961","Cambodia",2020-03-12,3,0,0,0,1,0,2,0
"2962","Cambodia",2020-03-13,5,2,0,0,1,0,4,2
"2963","Cambodia",2020-03-14,7,2,0,0,1,0,6,2
"2964","Cambodia",2020-03-15,7,0,0,0,1,0,6,0
"2965","Cambodia",2020-03-16,7,0,0,0,1,0,6,0
"2966","Cambodia",2020-03-17,33,26,0,0,1,0,32,26
"2967","Cambodia",2020-03-18,35,2,0,0,1,0,34,2
"2968","Cambodia",2020-03-19,37,2,0,0,1,0,36,2
"2969","Cambodia",2020-03-20,51,14,0,0,1,0,50,14
"2970","Cambodia",2020-03-21,53,2,0,0,1,0,52,2
"2971","Cambodia",2020-03-22,84,31,0,0,1,0,83,31
"2972","Cambodia",2020-03-23,87,3,0,0,1,0,86,3
"2973","Cambodia",2020-03-24,91,4,0,0,4,3,87,1
"2974","Cambodia",2020-03-25,96,5,0,0,10,6,86,-1
"2975","Cambodia",2020-03-26,96,0,0,0,10,0,86,0
"2976","Cambodia",2020-03-27,99,3,0,0,11,1,88,2
"2977","Cambodia",2020-03-28,99,0,0,0,13,2,86,-2
"2978","Cambodia",2020-03-29,103,4,0,0,21,8,82,-4
"2979","Cambodia",2020-03-30,107,4,0,0,21,0,86,4
"2980","Cambodia",2020-03-31,109,2,0,0,23,2,86,0
"2981","Cambodia",2020-04-01,109,0,0,0,25,2,84,-2
"2982","Cambodia",2020-04-02,110,1,0,0,34,9,76,-8
"2983","Cambodia",2020-04-03,114,4,0,0,35,1,79,3
"2984","Cambodia",2020-04-04,114,0,0,0,50,15,64,-15
"2985","Cambodia",2020-04-05,114,0,0,0,50,0,64,0
"2986","Cambodia",2020-04-06,114,0,0,0,53,3,61,-3
"2987","Cambodia",2020-04-07,115,1,0,0,58,5,57,-4
"2988","Cambodia",2020-04-08,117,2,0,0,63,5,54,-3
"2989","Cambodia",2020-04-09,119,2,0,0,62,-1,57,3
"2990","Cambodia",2020-04-10,119,0,0,0,72,10,47,-10
"2991","Cambodia",2020-04-11,120,1,0,0,75,3,45,-2
"2992","Cambodia",2020-04-12,122,2,0,0,77,2,45,0
"2993","Cambodia",2020-04-13,122,0,0,0,77,0,45,0
"2994","Cambodia",2020-04-14,122,0,0,0,91,14,31,-14
"2995","Cambodia",2020-04-15,122,0,0,0,96,5,26,-5
"2996","Cambodia",2020-04-16,122,0,0,0,98,2,24,-2
"2997","Cambodia",2020-04-17,122,0,0,0,98,0,24,0
"2998","Cambodia",2020-04-18,122,0,0,0,103,5,19,-5
"2999","Cambodia",2020-04-19,122,0,0,0,105,2,17,-2
"3000","Cambodia",2020-04-20,122,0,0,0,107,2,15,-2
"3001","Cambodia",2020-04-21,122,0,0,0,110,3,12,-3
"3002","Cambodia",2020-04-22,122,0,0,0,110,0,12,0
"3003","Cambodia",2020-04-23,122,0,0,0,110,0,12,0
"3004","Cambodia",2020-04-24,122,0,0,0,117,7,5,-7
"3005","Cambodia",2020-04-25,122,0,0,0,117,0,5,0
"3006","Cambodia",2020-04-26,122,0,0,0,117,0,5,0
"3007","Cambodia",2020-04-27,122,0,0,0,119,2,3,-2
"3008","Cameroon",2020-01-22,0,0,0,0,0,0,0,0
"3009","Cameroon",2020-01-23,0,0,0,0,0,0,0,0
"3010","Cameroon",2020-01-24,0,0,0,0,0,0,0,0
"3011","Cameroon",2020-01-25,0,0,0,0,0,0,0,0
"3012","Cameroon",2020-01-26,0,0,0,0,0,0,0,0
"3013","Cameroon",2020-01-27,0,0,0,0,0,0,0,0
"3014","Cameroon",2020-01-28,0,0,0,0,0,0,0,0
"3015","Cameroon",2020-01-29,0,0,0,0,0,0,0,0
"3016","Cameroon",2020-01-30,0,0,0,0,0,0,0,0
"3017","Cameroon",2020-01-31,0,0,0,0,0,0,0,0
"3018","Cameroon",2020-02-01,0,0,0,0,0,0,0,0
"3019","Cameroon",2020-02-02,0,0,0,0,0,0,0,0
"3020","Cameroon",2020-02-03,0,0,0,0,0,0,0,0
"3021","Cameroon",2020-02-04,0,0,0,0,0,0,0,0
"3022","Cameroon",2020-02-05,0,0,0,0,0,0,0,0
"3023","Cameroon",2020-02-06,0,0,0,0,0,0,0,0
"3024","Cameroon",2020-02-07,0,0,0,0,0,0,0,0
"3025","Cameroon",2020-02-08,0,0,0,0,0,0,0,0
"3026","Cameroon",2020-02-09,0,0,0,0,0,0,0,0
"3027","Cameroon",2020-02-10,0,0,0,0,0,0,0,0
"3028","Cameroon",2020-02-11,0,0,0,0,0,0,0,0
"3029","Cameroon",2020-02-12,0,0,0,0,0,0,0,0
"3030","Cameroon",2020-02-13,0,0,0,0,0,0,0,0
"3031","Cameroon",2020-02-14,0,0,0,0,0,0,0,0
"3032","Cameroon",2020-02-15,0,0,0,0,0,0,0,0
"3033","Cameroon",2020-02-16,0,0,0,0,0,0,0,0
"3034","Cameroon",2020-02-17,0,0,0,0,0,0,0,0
"3035","Cameroon",2020-02-18,0,0,0,0,0,0,0,0
"3036","Cameroon",2020-02-19,0,0,0,0,0,0,0,0
"3037","Cameroon",2020-02-20,0,0,0,0,0,0,0,0
"3038","Cameroon",2020-02-21,0,0,0,0,0,0,0,0
"3039","Cameroon",2020-02-22,0,0,0,0,0,0,0,0
"3040","Cameroon",2020-02-23,0,0,0,0,0,0,0,0
"3041","Cameroon",2020-02-24,0,0,0,0,0,0,0,0
"3042","Cameroon",2020-02-25,0,0,0,0,0,0,0,0
"3043","Cameroon",2020-02-26,0,0,0,0,0,0,0,0
"3044","Cameroon",2020-02-27,0,0,0,0,0,0,0,0
"3045","Cameroon",2020-02-28,0,0,0,0,0,0,0,0
"3046","Cameroon",2020-02-29,0,0,0,0,0,0,0,0
"3047","Cameroon",2020-03-01,0,0,0,0,0,0,0,0
"3048","Cameroon",2020-03-02,0,0,0,0,0,0,0,0
"3049","Cameroon",2020-03-03,0,0,0,0,0,0,0,0
"3050","Cameroon",2020-03-04,0,0,0,0,0,0,0,0
"3051","Cameroon",2020-03-05,0,0,0,0,0,0,0,0
"3052","Cameroon",2020-03-06,1,1,0,0,0,0,1,1
"3053","Cameroon",2020-03-07,1,0,0,0,0,0,1,0
"3054","Cameroon",2020-03-08,2,1,0,0,0,0,2,1
"3055","Cameroon",2020-03-09,2,0,0,0,0,0,2,0
"3056","Cameroon",2020-03-10,2,0,0,0,0,0,2,0
"3057","Cameroon",2020-03-11,2,0,0,0,0,0,2,0
"3058","Cameroon",2020-03-12,2,0,0,0,0,0,2,0
"3059","Cameroon",2020-03-13,2,0,0,0,0,0,2,0
"3060","Cameroon",2020-03-14,2,0,0,0,0,0,2,0
"3061","Cameroon",2020-03-15,2,0,0,0,0,0,2,0
"3062","Cameroon",2020-03-16,4,2,0,0,0,0,4,2
"3063","Cameroon",2020-03-17,10,6,0,0,0,0,10,6
"3064","Cameroon",2020-03-18,10,0,0,0,0,0,10,0
"3065","Cameroon",2020-03-19,13,3,0,0,0,0,13,3
"3066","Cameroon",2020-03-20,20,7,0,0,0,0,20,7
"3067","Cameroon",2020-03-21,27,7,0,0,0,0,27,7
"3068","Cameroon",2020-03-22,40,13,0,0,0,0,40,13
"3069","Cameroon",2020-03-23,56,16,0,0,0,0,56,16
"3070","Cameroon",2020-03-24,66,10,0,0,0,0,66,10
"3071","Cameroon",2020-03-25,75,9,1,1,2,2,72,6
"3072","Cameroon",2020-03-26,75,0,1,0,2,0,72,0
"3073","Cameroon",2020-03-27,91,16,2,1,2,0,87,15
"3074","Cameroon",2020-03-28,91,0,2,0,2,0,87,0
"3075","Cameroon",2020-03-29,139,48,6,4,5,3,128,41
"3076","Cameroon",2020-03-30,139,0,6,0,5,0,128,0
"3077","Cameroon",2020-03-31,193,54,6,0,5,0,182,54
"3078","Cameroon",2020-04-01,233,40,6,0,10,5,217,35
"3079","Cameroon",2020-04-02,306,73,7,1,10,0,289,72
"3080","Cameroon",2020-04-03,509,203,8,1,17,7,484,195
"3081","Cameroon",2020-04-04,555,46,9,1,17,0,529,45
"3082","Cameroon",2020-04-05,650,95,9,0,17,0,624,95
"3083","Cameroon",2020-04-06,658,8,9,0,17,0,632,8
"3084","Cameroon",2020-04-07,658,0,9,0,43,26,606,-26
"3085","Cameroon",2020-04-08,730,72,10,1,60,17,660,54
"3086","Cameroon",2020-04-09,730,0,10,0,60,0,660,0
"3087","Cameroon",2020-04-10,820,90,12,2,98,38,710,50
"3088","Cameroon",2020-04-11,820,0,12,0,98,0,710,0
"3089","Cameroon",2020-04-12,820,0,12,0,98,0,710,0
"3090","Cameroon",2020-04-13,820,0,12,0,98,0,710,0
"3091","Cameroon",2020-04-14,848,28,14,2,130,32,704,-6
"3092","Cameroon",2020-04-15,848,0,17,3,165,35,666,-38
"3093","Cameroon",2020-04-16,996,148,22,5,164,-1,810,144
"3094","Cameroon",2020-04-17,996,0,22,0,164,0,810,0
"3095","Cameroon",2020-04-18,1017,21,22,0,177,13,818,8
"3096","Cameroon",2020-04-19,1017,0,42,20,305,128,670,-148
"3097","Cameroon",2020-04-20,1163,146,42,0,305,0,816,146
"3098","Cameroon",2020-04-21,1163,0,43,1,329,24,791,-25
"3099","Cameroon",2020-04-22,1163,0,43,0,397,68,723,-68
"3100","Cameroon",2020-04-23,1334,171,43,0,668,271,623,-100
"3101","Cameroon",2020-04-24,1430,96,43,0,668,0,719,96
"3102","Cameroon",2020-04-25,1518,88,53,10,697,29,768,49
"3103","Cameroon",2020-04-26,1621,103,56,3,786,89,779,11
"3104","Cameroon",2020-04-27,1705,84,58,2,805,19,842,63
"3105","Canada",2020-01-22,0,0,0,0,0,0,0,0
"3106","Canada",2020-01-23,0,0,0,0,0,0,0,0
"3107","Canada",2020-01-24,0,0,0,0,0,0,0,0
"3108","Canada",2020-01-25,0,0,0,0,0,0,0,0
"3109","Canada",2020-01-26,1,1,0,0,0,0,1,1
"3110","Canada",2020-01-27,1,0,0,0,0,0,1,0
"3111","Canada",2020-01-28,2,1,0,0,0,0,2,1
"3112","Canada",2020-01-29,2,0,0,0,0,0,2,0
"3113","Canada",2020-01-30,2,0,0,0,0,0,2,0
"3114","Canada",2020-01-31,4,2,0,0,0,0,4,2
"3115","Canada",2020-02-01,4,0,0,0,0,0,4,0
"3116","Canada",2020-02-02,4,0,0,0,0,0,4,0
"3117","Canada",2020-02-03,4,0,0,0,0,0,4,0
"3118","Canada",2020-02-04,4,0,0,0,0,0,4,0
"3119","Canada",2020-02-05,5,1,0,0,0,0,5,1
"3120","Canada",2020-02-06,5,0,0,0,0,0,5,0
"3121","Canada",2020-02-07,7,2,0,0,0,0,7,2
"3122","Canada",2020-02-08,7,0,0,0,0,0,7,0
"3123","Canada",2020-02-09,7,0,0,0,0,0,7,0
"3124","Canada",2020-02-10,7,0,0,0,0,0,7,0
"3125","Canada",2020-02-11,7,0,0,0,0,0,7,0
"3126","Canada",2020-02-12,7,0,0,0,1,1,6,-1
"3127","Canada",2020-02-13,7,0,0,0,1,0,6,0
"3128","Canada",2020-02-14,7,0,0,0,1,0,6,0
"3129","Canada",2020-02-15,7,0,0,0,1,0,6,0
"3130","Canada",2020-02-16,7,0,0,0,1,0,6,0
"3131","Canada",2020-02-17,8,1,0,0,1,0,7,1
"3132","Canada",2020-02-18,8,0,0,0,1,0,7,0
"3133","Canada",2020-02-19,8,0,0,0,1,0,7,0
"3134","Canada",2020-02-20,8,0,0,0,1,0,7,0
"3135","Canada",2020-02-21,9,1,0,0,3,2,6,-1
"3136","Canada",2020-02-22,9,0,0,0,3,0,6,0
"3137","Canada",2020-02-23,9,0,0,0,3,0,6,0
"3138","Canada",2020-02-24,10,1,0,0,3,0,7,1
"3139","Canada",2020-02-25,11,1,0,0,3,0,8,1
"3140","Canada",2020-02-26,11,0,0,0,3,0,8,0
"3141","Canada",2020-02-27,13,2,0,0,6,3,7,-1
"3142","Canada",2020-02-28,14,1,0,0,6,0,8,1
"3143","Canada",2020-02-29,20,6,0,0,6,0,14,6
"3144","Canada",2020-03-01,24,4,0,0,6,0,18,4
"3145","Canada",2020-03-02,27,3,0,0,6,0,21,3
"3146","Canada",2020-03-03,30,3,0,0,6,0,24,3
"3147","Canada",2020-03-04,33,3,0,0,6,0,27,3
"3148","Canada",2020-03-05,37,4,0,0,6,0,31,4
"3149","Canada",2020-03-06,49,12,0,0,6,0,43,12
"3150","Canada",2020-03-07,54,5,0,0,8,2,46,3
"3151","Canada",2020-03-08,64,10,0,0,8,0,56,10
"3152","Canada",2020-03-09,77,13,1,1,8,0,68,12
"3153","Canada",2020-03-10,79,2,1,0,8,0,70,2
"3154","Canada",2020-03-11,108,29,1,0,8,0,99,29
"3155","Canada",2020-03-12,117,9,1,0,8,0,108,9
"3156","Canada",2020-03-13,193,76,1,0,8,0,184,76
"3157","Canada",2020-03-14,198,5,1,0,8,0,189,5
"3158","Canada",2020-03-15,252,54,1,0,8,0,243,54
"3159","Canada",2020-03-16,415,163,4,3,9,1,402,159
"3160","Canada",2020-03-17,478,63,5,1,9,0,464,62
"3161","Canada",2020-03-18,657,179,8,3,9,0,640,176
"3162","Canada",2020-03-19,800,143,9,1,9,0,782,142
"3163","Canada",2020-03-20,943,143,12,3,9,0,922,140
"3164","Canada",2020-03-21,1277,334,19,7,10,1,1248,326
"3165","Canada",2020-03-22,1469,192,21,2,10,0,1438,190
"3166","Canada",2020-03-23,2088,619,25,4,10,0,2053,615
"3167","Canada",2020-03-24,2790,702,26,1,110,100,2654,601
"3168","Canada",2020-03-25,3251,461,30,4,183,73,3038,384
"3169","Canada",2020-03-26,4042,791,38,8,184,1,3820,782
"3170","Canada",2020-03-27,4682,640,54,16,256,72,4372,552
"3171","Canada",2020-03-28,5576,894,61,7,466,210,5049,677
"3172","Canada",2020-03-29,6280,704,64,3,466,0,5750,701
"3173","Canada",2020-03-30,7398,1118,80,16,466,0,6852,1102
"3174","Canada",2020-03-31,8527,1129,101,21,1592,1126,6834,-18
"3175","Canada",2020-04-01,9560,1033,109,8,1324,-268,8127,1293
"3176","Canada",2020-04-02,11284,1724,139,30,1735,411,9410,1283
"3177","Canada",2020-04-03,12437,1153,179,40,2175,440,10083,673
"3178","Canada",2020-04-04,12978,541,218,39,2577,402,10183,100
"3179","Canada",2020-04-05,15756,2778,259,41,3012,435,12485,2302
"3180","Canada",2020-04-06,16563,807,339,80,3256,244,12968,483
"3181","Canada",2020-04-07,17872,1309,375,36,3791,535,13706,738
"3182","Canada",2020-04-08,19141,1269,407,32,4154,363,14580,874
"3183","Canada",2020-04-09,20654,1513,503,96,5162,1008,14989,409
"3184","Canada",2020-04-10,22059,1405,557,54,5855,693,15647,658
"3185","Canada",2020-04-11,23316,1257,654,97,6589,734,16073,426
"3186","Canada",2020-04-12,24299,983,714,60,7123,534,16462,389
"3187","Canada",2020-04-13,25680,1381,781,67,7758,635,17141,679
"3188","Canada",2020-04-14,27035,1355,901,120,8210,452,17924,783
"3189","Canada",2020-04-15,28209,1174,1008,107,8966,756,18235,311
"3190","Canada",2020-04-16,30809,2600,1259,251,9698,732,19852,1617
"3191","Canada",2020-04-17,32814,2005,1356,97,10545,847,20913,1061
"3192","Canada",2020-04-18,34356,1542,1401,45,10964,419,21991,1078
"3193","Canada",2020-04-19,35633,1277,1565,164,11847,883,22221,230
"3194","Canada",2020-04-20,37658,2025,1727,162,12543,696,23388,1167
"3195","Canada",2020-04-21,39402,1744,1910,183,13188,645,24304,916
"3196","Canada",2020-04-22,41663,2261,2078,168,14454,1266,25131,827
"3197","Canada",2020-04-23,43299,1636,2241,163,14761,307,26297,1166
"3198","Canada",2020-04-24,44919,1620,2402,161,15149,388,27368,1071
"3199","Canada",2020-04-25,46371,1452,2571,169,16013,864,27787,419
"3200","Canada",2020-04-26,48033,1662,2687,116,16883,870,28463,676
"3201","Canada",2020-04-27,49616,1583,2841,154,18268,1385,28507,44
"3202","Central African Republic",2020-01-22,0,0,0,0,0,0,0,0
"3203","Central African Republic",2020-01-23,0,0,0,0,0,0,0,0
"3204","Central African Republic",2020-01-24,0,0,0,0,0,0,0,0
"3205","Central African Republic",2020-01-25,0,0,0,0,0,0,0,0
"3206","Central African Republic",2020-01-26,0,0,0,0,0,0,0,0
"3207","Central African Republic",2020-01-27,0,0,0,0,0,0,0,0
"3208","Central African Republic",2020-01-28,0,0,0,0,0,0,0,0
"3209","Central African Republic",2020-01-29,0,0,0,0,0,0,0,0
"3210","Central African Republic",2020-01-30,0,0,0,0,0,0,0,0
"3211","Central African Republic",2020-01-31,0,0,0,0,0,0,0,0
"3212","Central African Republic",2020-02-01,0,0,0,0,0,0,0,0
"3213","Central African Republic",2020-02-02,0,0,0,0,0,0,0,0
"3214","Central African Republic",2020-02-03,0,0,0,0,0,0,0,0
"3215","Central African Republic",2020-02-04,0,0,0,0,0,0,0,0
"3216","Central African Republic",2020-02-05,0,0,0,0,0,0,0,0
"3217","Central African Republic",2020-02-06,0,0,0,0,0,0,0,0
"3218","Central African Republic",2020-02-07,0,0,0,0,0,0,0,0
"3219","Central African Republic",2020-02-08,0,0,0,0,0,0,0,0
"3220","Central African Republic",2020-02-09,0,0,0,0,0,0,0,0
"3221","Central African Republic",2020-02-10,0,0,0,0,0,0,0,0
"3222","Central African Republic",2020-02-11,0,0,0,0,0,0,0,0
"3223","Central African Republic",2020-02-12,0,0,0,0,0,0,0,0
"3224","Central African Republic",2020-02-13,0,0,0,0,0,0,0,0
"3225","Central African Republic",2020-02-14,0,0,0,0,0,0,0,0
"3226","Central African Republic",2020-02-15,0,0,0,0,0,0,0,0
"3227","Central African Republic",2020-02-16,0,0,0,0,0,0,0,0
"3228","Central African Republic",2020-02-17,0,0,0,0,0,0,0,0
"3229","Central African Republic",2020-02-18,0,0,0,0,0,0,0,0
"3230","Central African Republic",2020-02-19,0,0,0,0,0,0,0,0
"3231","Central African Republic",2020-02-20,0,0,0,0,0,0,0,0
"3232","Central African Republic",2020-02-21,0,0,0,0,0,0,0,0
"3233","Central African Republic",2020-02-22,0,0,0,0,0,0,0,0
"3234","Central African Republic",2020-02-23,0,0,0,0,0,0,0,0
"3235","Central African Republic",2020-02-24,0,0,0,0,0,0,0,0
"3236","Central African Republic",2020-02-25,0,0,0,0,0,0,0,0
"3237","Central African Republic",2020-02-26,0,0,0,0,0,0,0,0
"3238","Central African Republic",2020-02-27,0,0,0,0,0,0,0,0
"3239","Central African Republic",2020-02-28,0,0,0,0,0,0,0,0
"3240","Central African Republic",2020-02-29,0,0,0,0,0,0,0,0
"3241","Central African Republic",2020-03-01,0,0,0,0,0,0,0,0
"3242","Central African Republic",2020-03-02,0,0,0,0,0,0,0,0
"3243","Central African Republic",2020-03-03,0,0,0,0,0,0,0,0
"3244","Central African Republic",2020-03-04,0,0,0,0,0,0,0,0
"3245","Central African Republic",2020-03-05,0,0,0,0,0,0,0,0
"3246","Central African Republic",2020-03-06,0,0,0,0,0,0,0,0
"3247","Central African Republic",2020-03-07,0,0,0,0,0,0,0,0
"3248","Central African Republic",2020-03-08,0,0,0,0,0,0,0,0
"3249","Central African Republic",2020-03-09,0,0,0,0,0,0,0,0
"3250","Central African Republic",2020-03-10,0,0,0,0,0,0,0,0
"3251","Central African Republic",2020-03-11,0,0,0,0,0,0,0,0
"3252","Central African Republic",2020-03-12,0,0,0,0,0,0,0,0
"3253","Central African Republic",2020-03-13,0,0,0,0,0,0,0,0
"3254","Central African Republic",2020-03-14,0,0,0,0,0,0,0,0
"3255","Central African Republic",2020-03-15,1,1,0,0,0,0,1,1
"3256","Central African Republic",2020-03-16,1,0,0,0,0,0,1,0
"3257","Central African Republic",2020-03-17,1,0,0,0,0,0,1,0
"3258","Central African Republic",2020-03-18,1,0,0,0,0,0,1,0
"3259","Central African Republic",2020-03-19,1,0,0,0,0,0,1,0
"3260","Central African Republic",2020-03-20,3,2,0,0,0,0,3,2
"3261","Central African Republic",2020-03-21,3,0,0,0,0,0,3,0
"3262","Central African Republic",2020-03-22,3,0,0,0,0,0,3,0
"3263","Central African Republic",2020-03-23,3,0,0,0,0,0,3,0
"3264","Central African Republic",2020-03-24,3,0,0,0,0,0,3,0
"3265","Central African Republic",2020-03-25,3,0,0,0,0,0,3,0
"3266","Central African Republic",2020-03-26,3,0,0,0,0,0,3,0
"3267","Central African Republic",2020-03-27,3,0,0,0,0,0,3,0
"3268","Central African Republic",2020-03-28,3,0,0,0,0,0,3,0
"3269","Central African Republic",2020-03-29,3,0,0,0,0,0,3,0
"3270","Central African Republic",2020-03-30,3,0,0,0,0,0,3,0
"3271","Central African Republic",2020-03-31,3,0,0,0,0,0,3,0
"3272","Central African Republic",2020-04-01,3,0,0,0,0,0,3,0
"3273","Central African Republic",2020-04-02,3,0,0,0,0,0,3,0
"3274","Central African Republic",2020-04-03,8,5,0,0,0,0,8,5
"3275","Central African Republic",2020-04-04,8,0,0,0,0,0,8,0
"3276","Central African Republic",2020-04-05,8,0,0,0,0,0,8,0
"3277","Central African Republic",2020-04-06,8,0,0,0,0,0,8,0
"3278","Central African Republic",2020-04-07,8,0,0,0,0,0,8,0
"3279","Central African Republic",2020-04-08,8,0,0,0,0,0,8,0
"3280","Central African Republic",2020-04-09,8,0,0,0,0,0,8,0
"3281","Central African Republic",2020-04-10,8,0,0,0,0,0,8,0
"3282","Central African Republic",2020-04-11,8,0,0,0,0,0,8,0
"3283","Central African Republic",2020-04-12,8,0,0,0,0,0,8,0
"3284","Central African Republic",2020-04-13,11,3,0,0,3,3,8,0
"3285","Central African Republic",2020-04-14,11,0,0,0,4,1,7,-1
"3286","Central African Republic",2020-04-15,12,1,0,0,4,0,8,1
"3287","Central African Republic",2020-04-16,12,0,0,0,4,0,8,0
"3288","Central African Republic",2020-04-17,12,0,0,0,4,0,8,0
"3289","Central African Republic",2020-04-18,12,0,0,0,4,0,8,0
"3290","Central African Republic",2020-04-19,12,0,0,0,4,0,8,0
"3291","Central African Republic",2020-04-20,12,0,0,0,4,0,8,0
"3292","Central African Republic",2020-04-21,14,2,0,0,10,6,4,-4
"3293","Central African Republic",2020-04-22,14,0,0,0,10,0,4,0
"3294","Central African Republic",2020-04-23,16,2,0,0,10,0,6,2
"3295","Central African Republic",2020-04-24,16,0,0,0,10,0,6,0
"3296","Central African Republic",2020-04-25,16,0,0,0,10,0,6,0
"3297","Central African Republic",2020-04-26,19,3,0,0,10,0,9,3
"3298","Central African Republic",2020-04-27,19,0,0,0,10,0,9,0
"3299","Chad",2020-01-22,0,0,0,0,0,0,0,0
"3300","Chad",2020-01-23,0,0,0,0,0,0,0,0
"3301","Chad",2020-01-24,0,0,0,0,0,0,0,0
"3302","Chad",2020-01-25,0,0,0,0,0,0,0,0
"3303","Chad",2020-01-26,0,0,0,0,0,0,0,0
"3304","Chad",2020-01-27,0,0,0,0,0,0,0,0
"3305","Chad",2020-01-28,0,0,0,0,0,0,0,0
"3306","Chad",2020-01-29,0,0,0,0,0,0,0,0
"3307","Chad",2020-01-30,0,0,0,0,0,0,0,0
"3308","Chad",2020-01-31,0,0,0,0,0,0,0,0
"3309","Chad",2020-02-01,0,0,0,0,0,0,0,0
"3310","Chad",2020-02-02,0,0,0,0,0,0,0,0
"3311","Chad",2020-02-03,0,0,0,0,0,0,0,0
"3312","Chad",2020-02-04,0,0,0,0,0,0,0,0
"3313","Chad",2020-02-05,0,0,0,0,0,0,0,0
"3314","Chad",2020-02-06,0,0,0,0,0,0,0,0
"3315","Chad",2020-02-07,0,0,0,0,0,0,0,0
"3316","Chad",2020-02-08,0,0,0,0,0,0,0,0
"3317","Chad",2020-02-09,0,0,0,0,0,0,0,0
"3318","Chad",2020-02-10,0,0,0,0,0,0,0,0
"3319","Chad",2020-02-11,0,0,0,0,0,0,0,0
"3320","Chad",2020-02-12,0,0,0,0,0,0,0,0
"3321","Chad",2020-02-13,0,0,0,0,0,0,0,0
"3322","Chad",2020-02-14,0,0,0,0,0,0,0,0
"3323","Chad",2020-02-15,0,0,0,0,0,0,0,0
"3324","Chad",2020-02-16,0,0,0,0,0,0,0,0
"3325","Chad",2020-02-17,0,0,0,0,0,0,0,0
"3326","Chad",2020-02-18,0,0,0,0,0,0,0,0
"3327","Chad",2020-02-19,0,0,0,0,0,0,0,0
"3328","Chad",2020-02-20,0,0,0,0,0,0,0,0
"3329","Chad",2020-02-21,0,0,0,0,0,0,0,0
"3330","Chad",2020-02-22,0,0,0,0,0,0,0,0
"3331","Chad",2020-02-23,0,0,0,0,0,0,0,0
"3332","Chad",2020-02-24,0,0,0,0,0,0,0,0
"3333","Chad",2020-02-25,0,0,0,0,0,0,0,0
"3334","Chad",2020-02-26,0,0,0,0,0,0,0,0
"3335","Chad",2020-02-27,0,0,0,0,0,0,0,0
"3336","Chad",2020-02-28,0,0,0,0,0,0,0,0
"3337","Chad",2020-02-29,0,0,0,0,0,0,0,0
"3338","Chad",2020-03-01,0,0,0,0,0,0,0,0
"3339","Chad",2020-03-02,0,0,0,0,0,0,0,0
"3340","Chad",2020-03-03,0,0,0,0,0,0,0,0
"3341","Chad",2020-03-04,0,0,0,0,0,0,0,0
"3342","Chad",2020-03-05,0,0,0,0,0,0,0,0
"3343","Chad",2020-03-06,0,0,0,0,0,0,0,0
"3344","Chad",2020-03-07,0,0,0,0,0,0,0,0
"3345","Chad",2020-03-08,0,0,0,0,0,0,0,0
"3346","Chad",2020-03-09,0,0,0,0,0,0,0,0
"3347","Chad",2020-03-10,0,0,0,0,0,0,0,0
"3348","Chad",2020-03-11,0,0,0,0,0,0,0,0
"3349","Chad",2020-03-12,0,0,0,0,0,0,0,0
"3350","Chad",2020-03-13,0,0,0,0,0,0,0,0
"3351","Chad",2020-03-14,0,0,0,0,0,0,0,0
"3352","Chad",2020-03-15,0,0,0,0,0,0,0,0
"3353","Chad",2020-03-16,0,0,0,0,0,0,0,0
"3354","Chad",2020-03-17,0,0,0,0,0,0,0,0
"3355","Chad",2020-03-18,0,0,0,0,0,0,0,0
"3356","Chad",2020-03-19,1,1,0,0,0,0,1,1
"3357","Chad",2020-03-20,1,0,0,0,0,0,1,0
"3358","Chad",2020-03-21,1,0,0,0,0,0,1,0
